t,mx,my,mz
4586.544000,19.372852,36.029884,10.963477
4586.564000,19.372852,36.029884,10.963477
4586.583000,19.372852,36.029884,10.963477
4586.602000,19.372852,36.029884,10.963477
4586.621000,20.459180,38.564650,12.355664
4586.641000,20.459180,38.564650,12.355664
4586.661000,20.459180,38.564650,12.355664
4586.681000,20.459180,38.564650,12.355664
4586.701000,20.459180,38.564650,12.355664
4586.748000,20.459180,37.478320,12.703712
4586.767000,20.459180,37.478320,12.703712
4586.787000,20.459180,37.478320,12.703712
4586.807000,20.459180,37.478320,12.703712
4586.827000,20.459180,37.478320,12.703712
4586.848000,20.459180,37.478320,12.703712
4586.868000,22.269728,35.667776,12.007618
4586.888000,22.269728,35.667776,12.007618
4586.909000,22.269728,35.667776,12.007618
4586.930000,22.269728,35.667776,12.007618
4586.950000,22.269728,35.667776,12.007618
4586.971000,22.269728,35.667776,12.007618
4586.991000,22.269728,35.667776,12.007618
4587.012000,22.450782,36.935156,11.137501
4587.032000,22.450782,36.935156,11.137501
4587.052000,22.450782,36.935156,11.137501
4587.071000,22.450782,36.935156,11.137501
4587.090000,22.450782,36.935156,11.137501
4587.109000,22.450782,36.935156,11.137501
4587.129000,21.183400,37.478320,11.311523
4587.148000,21.183400,37.478320,11.311523
4587.167000,21.183400,37.478320,11.311523
4587.186000,21.183400,37.478320,11.311523
4587.206000,21.183400,37.478320,11.311523
4587.225000,21.183400,37.478320,11.311523
4587.245000,21.183400,37.478320,11.311523
4587.265000,23.175002,36.935156,11.833594
4587.285000,23.175002,36.935156,11.833594
4587.305000,23.175002,36.935156,11.833594
4587.325000,23.175002,36.935156,11.833594
4587.346000,23.175002,36.935156,11.833594
4587.367000,23.175002,36.935156,11.833594
4587.387000,23.899220,38.745704,11.485547
4587.407000,23.899220,38.745704,11.485547
4587.428000,23.899220,38.745704,11.485547
4587.448000,23.899220,38.745704,11.485547
4587.468000,23.899220,38.745704,11.485547
4587.487000,23.899220,38.745704,11.485547
4587.506000,23.537110,35.486720,12.181642
4587.525000,23.537110,35.486720,12.181642
4587.545000,23.537110,35.486720,12.181642
4587.564000,23.537110,35.486720,12.181642
4587.583000,23.537110,35.486720,12.181642
4587.602000,23.537110,35.486720,12.181642
4587.622000,23.537110,35.486720,12.181642
4587.643000,24.623438,35.486720,11.485547
4587.663000,24.623438,35.486720,11.485547
4587.683000,24.623438,35.486720,11.485547
4587.703000,24.623438,35.486720,11.485547
4587.723000,24.623438,35.486720,11.485547
4587.743000,24.623438,35.486720,11.485547
4587.763000,24.804492,37.116210,11.311523
4587.783000,24.804492,37.116210,11.311523
4587.804000,24.804492,37.116210,11.311523
4587.824000,24.804492,37.116210,11.311523
4587.844000,24.804492,37.116210,11.311523
4587.864000,24.804492,37.116210,11.311523
4587.883000,26.615040,36.391996,10.963477
4587.902000,26.615040,36.391996,10.963477
4587.922000,26.615040,36.391996,10.963477
4587.941000,26.615040,36.391996,10.963477
4587.960000,26.615040,36.391996,10.963477
4587.979000,26.615040,36.391996,10.963477
4587.998000,26.615040,36.391996,10.963477
4588.017000,26.433984,36.210936,10.441406
4588.037000,26.433984,36.210936,10.441406
4588.057000,26.433984,36.210936,10.441406
4588.077000,26.433984,36.210936,10.441406
4588.098000,26.433984,36.210936,10.441406
4588.118000,26.433984,36.210936,10.441406
4588.138000,25.528712,35.305664,9.223243
4588.158000,25.528712,35.305664,9.223243
4588.178000,25.528712,35.305664,9.223243
4588.198000,25.528712,35.305664,9.223243
4588.218000,25.528712,35.305664,9.223243
4588.237000,25.528712,35.305664,9.223243
4588.257000,25.528712,35.305664,9.223243
4588.276000,28.063478,34.581448,10.963477
4588.295000,28.063478,34.581448,10.963477
4588.314000,28.063478,34.581448,10.963477
4588.334000,28.063478,34.581448,10.963477
4588.354000,28.063478,34.581448,10.963477
4588.373000,28.063478,34.581448,10.963477
4588.392000,30.236134,34.219336,11.659571
4588.412000,30.236134,34.219336,11.659571
4588.432000,30.236134,34.219336,11.659571
4588.452000,30.236134,34.219336,11.659571
4588.472000,30.236134,34.219336,11.659571
4588.492000,30.236134,34.219336,11.659571
4588.512000,29.874026,33.857228,11.311523
4588.532000,29.874026,33.857228,11.311523
4588.552000,29.874026,33.857228,11.311523
4588.571000,29.874026,33.857228,11.311523
4588.590000,29.874026,33.857228,11.311523
4588.609000,29.874026,33.857228,11.311523
4588.628000,29.874026,33.857228,11.311523
4588.648000,30.055078,32.227736,11.485547
4588.695000,30.055078,32.227736,11.485547
4588.714000,30.055078,32.227736,11.485547
4588.734000,30.055078,32.227736,11.485547
4588.754000,30.055078,32.227736,11.485547
4588.774000,30.779298,32.589844,12.181642
4588.794000,30.779298,32.589844,12.181642
4588.814000,30.779298,32.589844,12.181642
4588.834000,30.779298,32.589844,12.181642
4588.853000,30.779298,32.589844,12.181642
4588.872000,30.779298,32.589844,12.181642
4588.892000,30.779298,32.227736,12.877735
4588.912000,30.779298,32.227736,12.877735
4588.932000,30.779298,32.227736,12.877735
4588.952000,30.779298,32.227736,12.877735
4588.973000,30.779298,32.227736,12.877735
4588.993000,30.779298,32.227736,12.877735
4589.014000,30.779298,32.227736,12.877735
4589.034000,31.503518,31.503518,13.225781
4589.054000,31.503518,31.503518,13.225781
4589.075000,31.503518,31.503518,13.225781
4589.095000,31.503518,31.503518,13.225781
4589.115000,31.503518,31.503518,13.225781
4589.135000,31.503518,31.503518,13.225781
4589.154000,30.779298,31.503518,11.485547
4589.173000,30.779298,31.503518,11.485547
4589.193000,30.779298,31.503518,11.485547
4589.213000,30.779298,31.503518,11.485547
4589.232000,30.779298,31.503518,11.485547
4589.251000,30.779298,31.503518,11.485547
4589.270000,30.779298,30.417188,11.485547
4589.289000,30.779298,30.417188,11.485547
4589.309000,30.779298,30.417188,11.485547
4589.328000,30.779298,30.417188,11.485547
4589.348000,30.779298,30.417188,11.485547
4589.368000,30.779298,30.417188,11.485547
4589.389000,30.779298,30.417188,11.485547
4589.409000,33.314064,30.779298,12.529688
4589.429000,33.314064,30.779298,12.529688
4589.449000,33.314064,30.779298,12.529688
4589.469000,33.314064,30.779298,12.529688
4589.489000,33.314064,30.779298,12.529688
4589.508000,33.314064,30.779298,12.529688
4589.527000,33.314064,30.055078,13.573829
4589.547000,33.314064,30.055078,13.573829
4589.566000,33.314064,30.055078,13.573829
4589.585000,33.314064,30.055078,13.573829
4589.604000,33.314064,30.055078,13.573829
4589.623000,33.314064,30.055078,13.573829
4589.643000,33.314064,30.055078,13.573829
4589.663000,34.038284,30.417188,12.877735
4589.683000,34.038284,30.417188,12.877735
4589.703000,34.038284,30.417188,12.877735
4589.723000,34.038284,30.417188,12.877735
4589.743000,34.038284,30.417188,12.877735
4589.763000,34.038284,30.417188,12.877735
4589.783000,34.400390,28.606642,13.573829
4589.803000,34.400390,28.606642,13.573829
4589.823000,34.400390,28.606642,13.573829
4589.843000,34.400390,28.606642,13.573829
4589.863000,34.400390,28.606642,13.573829
4589.882000,34.400390,28.606642,13.573829
4589.902000,35.305664,27.339258,13.399805
4589.922000,35.305664,27.339258,13.399805
4589.941000,35.305664,27.339258,13.399805
4589.960000,35.305664,27.339258,13.399805
4589.979000,35.305664,27.339258,13.399805
4589.998000,35.305664,27.339258,13.399805
4590.017000,35.305664,27.339258,13.399805
4590.038000,36.573048,24.985548,11.833594
4590.058000,36.573048,24.985548,11.833594
4590.078000,36.573048,24.985548,11.833594
4590.098000,36.573048,24.985548,11.833594
4590.118000,36.573048,24.985548,11.833594
4590.138000,36.573048,24.985548,11.833594
4590.158000,36.754104,25.890822,12.355664
4590.179000,36.754104,25.890822,12.355664
4590.200000,36.754104,25.890822,12.355664
4590.220000,36.754104,25.890822,12.355664
4590.240000,36.754104,25.890822,12.355664
4590.261000,36.754104,25.890822,12.355664
4590.281000,38.202540,26.615040,11.659571
4590.300000,38.202540,26.615040,11.659571
4590.319000,38.202540,26.615040,11.659571
4590.338000,38.202540,26.615040,11.659571
4590.357000,38.202540,26.615040,11.659571
4590.376000,38.202540,26.615040,11.659571
4590.395000,38.202540,26.615040,11.659571
4590.414000,37.297268,23.537110,11.485547
4590.434000,37.297268,23.537110,11.485547
4590.454000,37.297268,23.537110,11.485547
4590.474000,37.297268,23.537110,11.485547
4590.494000,37.297268,23.537110,11.485547
4590.514000,37.297268,23.537110,11.485547
4590.534000,38.383596,22.812890,12.181642
4590.554000,38.383596,22.812890,12.181642
4590.574000,38.383596,22.812890,12.181642
4590.594000,38.383596,22.812890,12.181642
4590.614000,38.383596,22.812890,12.181642
4590.662000,38.564650,23.356056,12.703712
4590.682000,38.564650,23.356056,12.703712
4590.702000,38.564650,23.356056,12.703712
4590.722000,38.564650,23.356056,12.703712
4590.742000,38.564650,23.356056,12.703712
4590.762000,38.564650,23.356056,12.703712
4590.782000,38.564650,23.356056,12.703712
4590.803000,37.840430,22.269728,12.355664
4590.823000,37.840430,22.269728,12.355664
4590.843000,37.840430,22.269728,12.355664
4590.862000,37.840430,22.269728,12.355664
4590.882000,37.840430,22.269728,12.355664
4590.902000,37.840430,22.269728,12.355664
4590.921000,37.478320,21.907618,13.051759
4590.940000,37.478320,21.907618,13.051759
4590.959000,37.478320,21.907618,13.051759
4590.979000,37.478320,21.907618,13.051759
4590.998000,37.478320,21.907618,13.051759
4591.017000,37.478320,21.907618,13.051759
4591.037000,37.478320,21.907618,13.051759
4591.057000,37.840430,19.010742,11.659571
4591.077000,37.840430,19.010742,11.659571
4591.097000,37.840430,19.010742,11.659571
4591.117000,37.840430,19.010742,11.659571
4591.137000,37.840430,19.010742,11.659571
4591.158000,37.840430,19.010742,11.659571
4591.178000,38.745704,18.467578,12.529688
4591.198000,38.745704,18.467578,12.529688
4591.218000,38.745704,18.467578,12.529688
4591.237000,38.745704,18.467578,12.529688
4591.256000,38.745704,18.467578,12.529688
4591.275000,38.745704,18.467578,12.529688
4591.294000,38.926756,18.286524,12.703712
4591.313000,38.926756,18.286524,12.703712
4591.332000,38.926756,18.286524,12.703712
4591.351000,38.926756,18.286524,12.703712
4591.370000,38.926756,18.286524,12.703712
4591.390000,38.926756,18.286524,12.703712
4591.410000,38.926756,18.286524,12.703712
4591.430000,40.375200,16.838088,13.051759
4591.450000,40.375200,16.838088,13.051759
4591.470000,40.375200,16.838088,13.051759
4591.491000,40.375200,16.838088,13.051759
4591.511000,40.375200,16.838088,13.051759
4591.531000,40.375200,16.838088,13.051759
4591.550000,40.737304,16.475976,13.747852
4591.569000,40.737304,16.475976,13.747852
4591.588000,40.737304,16.475976,13.747852
4591.607000,40.737304,16.475976,13.747852
4591.626000,40.737304,16.475976,13.747852
4591.645000,40.737304,16.475976,13.747852
4591.665000,40.737304,16.475976,13.747852
4591.684000,39.107816,15.570704,14.269922
4591.703000,39.107816,15.570704,14.269922
4591.723000,39.107816,15.570704,14.269922
4591.743000,39.107816,15.570704,14.269922
4591.763000,39.107816,15.570704,14.269922
4591.783000,39.107816,15.570704,14.269922
4591.803000,38.564650,13.579102,14.443946
4591.823000,38.564650,13.579102,14.443946
4591.843000,38.564650,13.579102,14.443946
4591.863000,38.564650,13.579102,14.443946
4591.882000,38.564650,13.579102,14.443946
4591.901000,38.564650,13.579102,14.443946
4591.920000,38.564650,13.579102,14.443946
4591.939000,39.107816,13.760157,14.617970
4591.958000,39.107816,13.760157,14.617970
4591.977000,39.107816,13.760157,14.617970
4591.996000,39.107816,13.760157,14.617970
4592.016000,39.107816,13.760157,14.617970
4592.036000,39.107816,13.760157,14.617970
4592.056000,39.107816,12.311719,12.529688
4592.077000,39.107816,12.311719,12.529688
4592.097000,39.107816,12.311719,12.529688
4592.117000,39.107816,12.311719,12.529688
4592.137000,39.107816,12.311719,12.529688
4592.157000,39.107816,12.311719,12.529688
4592.177000,40.013090,12.854883,12.703712
4592.197000,40.013090,12.854883,12.703712
4592.216000,40.013090,12.854883,12.703712
4592.235000,40.013090,12.854883,12.703712
4592.255000,40.013090,12.854883,12.703712
4592.274000,40.013090,12.854883,12.703712
4592.293000,40.013090,12.854883,12.703712
4592.312000,40.013090,12.130665,12.007618
4592.332000,40.013090,12.130665,12.007618
4592.351000,40.013090,12.130665,12.007618
4592.372000,40.013090,12.130665,12.007618
4592.392000,40.013090,12.130665,12.007618
4592.413000,40.013090,12.130665,12.007618
4592.433000,38.745704,9.776954,14.269922
4592.453000,38.745704,9.776954,14.269922
4592.473000,38.745704,9.776954,14.269922
4592.493000,38.745704,9.776954,14.269922
4592.513000,38.745704,9.776954,14.269922
4592.533000,38.745704,9.776954,14.269922
4592.553000,38.745704,9.776954,14.269922
4592.597000,39.107816,10.501172,12.877735
4592.617000,39.107816,10.501172,12.877735
4592.638000,39.107816,10.501172,12.877735
4592.658000,39.107816,10.501172,12.877735
4592.678000,39.107816,10.501172,12.877735
4592.698000,38.745704,9.414844,12.181642
4592.718000,38.745704,9.414844,12.181642
4592.738000,38.745704,9.414844,12.181642
4592.757000,38.745704,9.414844,12.181642
4592.776000,38.745704,9.414844,12.181642
4592.795000,38.745704,9.414844,12.181642
4592.814000,38.926756,8.509571,13.747852
4592.834000,38.926756,8.509571,13.747852
4592.854000,38.926756,8.509571,13.747852
4592.873000,38.926756,8.509571,13.747852
4592.892000,38.926756,8.509571,13.747852
4592.912000,38.926756,8.509571,13.747852
4592.932000,38.926756,8.509571,13.747852
4592.952000,38.202540,8.509571,13.051759
4592.973000,38.202540,8.509571,13.051759
4592.993000,38.202540,8.509571,13.051759
4593.013000,38.202540,8.509571,13.051759
4593.033000,38.202540,8.509571,13.051759
4593.054000,38.202540,8.509571,13.051759
4593.074000,38.202540,5.612696,13.051759
4593.094000,38.202540,5.612696,13.051759
4593.114000,38.202540,5.612696,13.051759
4593.133000,38.202540,5.612696,13.051759
4593.152000,38.202540,5.612696,13.051759
4593.171000,38.202540,5.612696,13.051759
4593.190000,38.383596,5.069532,15.314063
4593.209000,38.383596,5.069532,15.314063
4593.228000,38.383596,5.069532,15.314063
4593.247000,38.383596,5.069532,15.314063
4593.267000,38.383596,5.069532,15.314063
4593.287000,38.383596,5.069532,15.314063
4593.307000,38.383596,5.069532,15.314063
4593.327000,39.469924,3.983203,13.225781
4593.347000,39.469924,3.983203,13.225781
4593.367000,39.469924,3.983203,13.225781
4593.388000,39.469924,3.983203,13.225781
4593.408000,39.469924,3.983203,13.225781
4593.428000,39.469924,3.983203,13.225781
4593.448000,38.564650,5.612696,12.703712
4593.468000,38.564650,5.612696,12.703712
4593.487000,38.564650,5.612696,12.703712
4593.506000,38.564650,5.612696,12.703712
4593.525000,38.564650,5.612696,12.703712
4593.544000,38.564650,5.612696,12.703712
4593.563000,38.564650,5.612696,12.703712
4593.583000,39.107816,4.707422,13.573829
4593.603000,39.107816,4.707422,13.573829
4593.622000,39.107816,4.707422,13.573829
4593.642000,39.107816,4.707422,13.573829
4593.662000,39.107816,4.707422,13.573829
4593.682000,39.107816,4.707422,13.573829
4593.703000,37.840430,3.077930,14.443946
4593.723000,37.840430,3.077930,14.443946
4593.743000,37.840430,3.077930,14.443946
4593.763000,37.840430,3.077930,14.443946
4593.783000,37.840430,3.077930,14.443946
4593.803000,37.840430,3.077930,14.443946
4593.824000,36.935156,1.810547,13.921876
4593.844000,36.935156,1.810547,13.921876
4593.864000,36.935156,1.810547,13.921876
4593.883000,36.935156,1.810547,13.921876
4593.902000,36.935156,1.810547,13.921876
4593.922000,36.935156,1.810547,13.921876
4593.942000,36.935156,1.810547,13.921876
4593.961000,37.840430,0.543164,13.399805
4593.980000,37.840430,0.543164,13.399805
4593.999000,37.840430,0.543164,13.399805
4594.019000,37.840430,0.543164,13.399805
4594.039000,37.840430,0.543164,13.399805
4594.059000,37.840430,0.543164,13.399805
4594.079000,36.391996,0.543164,14.095899
4594.099000,36.391996,0.543164,14.095899
4594.119000,36.391996,0.543164,14.095899
4594.139000,36.391996,0.543164,14.095899
4594.159000,36.391996,0.543164,14.095899
4594.179000,36.391996,0.543164,14.095899
4594.199000,37.659380,-0.724219,13.921876
4594.219000,37.659380,-0.724219,13.921876
4594.239000,37.659380,-0.724219,13.921876
4594.258000,37.659380,-0.724219,13.921876
4594.277000,37.659380,-0.724219,13.921876
4594.296000,37.659380,-0.724219,13.921876
4594.315000,37.659380,-0.724219,13.921876
4594.334000,36.754104,-1.629492,14.791993
4594.353000,36.754104,-1.629492,14.791993
4594.372000,36.754104,-1.629492,14.791993
4594.392000,36.754104,-1.629492,14.791993
4594.412000,36.754104,-1.629492,14.791993
4594.432000,36.754104,-1.629492,14.791993
4594.452000,35.305664,-4.164258,15.488087
4594.472000,35.305664,-4.164258,15.488087
4594.493000,35.305664,-4.164258,15.488087
4594.513000,35.305664,-4.164258,15.488087
4594.533000,35.305664,-4.164258,15.488087
4594.554000,35.305664,-4.164258,15.488087
4594.600000,34.219336,-2.715820,13.399805
4594.620000,34.219336,-2.715820,13.399805
4594.640000,34.219336,-2.715820,13.399805
4594.660000,34.219336,-2.715820,13.399805
4594.680000,34.219336,-2.715820,13.399805
4594.700000,34.219336,-2.715820,13.399805
4594.720000,33.314064,-4.345312,14.269922
4594.740000,33.314064,-4.345312,14.269922
4594.760000,33.314064,-4.345312,14.269922
4594.780000,33.314064,-4.345312,14.269922
4594.800000,33.314064,-4.345312,14.269922
4594.819000,33.314064,-4.345312,14.269922
4594.839000,34.762500,-3.983203,13.225781
4594.859000,34.762500,-3.983203,13.225781
4594.878000,34.762500,-3.983203,13.225781
4594.897000,34.762500,-3.983203,13.225781
4594.916000,34.762500,-3.983203,13.225781
4594.936000,34.762500,-3.983203,13.225781
4594.957000,34.762500,-3.983203,13.225781
4594.978000,34.762500,-3.983203,13.225781
4594.999000,34.762500,-3.983203,13.225781
4595.020000,34.762500,-3.983203,13.225781
4595.040000,34.762500,-3.983203,13.225781
4595.060000,34.762500,-3.983203,13.225781
4595.079000,34.762500,-3.983203,13.225781
4595.099000,34.219336,-3.802148,13.051759
4595.119000,34.219336,-3.802148,13.051759
4595.139000,34.219336,-3.802148,13.051759
4595.159000,34.219336,-3.802148,13.051759
4595.179000,34.219336,-3.802148,13.051759
4595.199000,34.219336,-3.802148,13.051759
4595.219000,33.676176,-5.069532,13.573829
4595.239000,33.676176,-5.069532,13.573829
4595.258000,33.676176,-5.069532,13.573829
4595.277000,33.676176,-5.069532,13.573829
4595.296000,33.676176,-5.069532,13.573829
4595.315000,33.676176,-5.069532,13.573829
4595.334000,33.676176,-5.069532,13.573829
4595.353000,33.676176,-5.069532,12.877735
4595.372000,33.676176,-5.069532,12.877735
4595.393000,33.676176,-5.069532,12.877735
4595.413000,33.676176,-5.069532,12.877735
4595.433000,33.676176,-5.069532,12.877735
4595.453000,33.676176,-5.069532,12.877735
4595.473000,32.589844,-5.793750,12.529688
4595.493000,32.589844,-5.793750,12.529688
4595.514000,32.589844,-5.793750,12.529688
4595.534000,32.589844,-5.793750,12.529688
4595.555000,32.589844,-5.793750,12.529688
4595.576000,32.589844,-5.793750,12.529688
4595.596000,32.227736,-5.431640,13.921876
4595.616000,32.227736,-5.431640,13.921876
4595.636000,32.227736,-5.431640,13.921876
4595.656000,32.227736,-5.431640,13.921876
4595.675000,32.227736,-5.431640,13.921876
4595.694000,32.227736,-5.431640,13.921876
4595.713000,32.227736,-5.431640,13.921876
4595.732000,31.684572,-5.974805,13.399805
4595.751000,31.684572,-5.974805,13.399805
4595.770000,31.684572,-5.974805,13.399805
4595.789000,31.684572,-5.974805,13.399805
4595.809000,31.684572,-5.974805,13.399805
4595.828000,31.684572,-5.974805,13.399805
4595.848000,32.227736,-7.604297,14.966016
4595.868000,32.227736,-7.604297,14.966016
4595.888000,32.227736,-7.604297,14.966016
4595.908000,32.227736,-7.604297,14.966016
4595.928000,32.227736,-7.604297,14.966016
4595.948000,32.227736,-7.604297,14.966016
4595.968000,32.951952,-6.880078,13.921876
4595.987000,32.951952,-6.880078,13.921876
4596.006000,32.951952,-6.880078,13.921876
4596.025000,32.951952,-6.880078,13.921876
4596.044000,32.951952,-6.880078,13.921876
4596.063000,32.951952,-6.880078,13.921876
4596.082000,32.951952,-6.880078,13.921876
4596.101000,29.874026,-8.147461,14.095899
4596.121000,29.874026,-8.147461,14.095899
4596.141000,29.874026,-8.147461,14.095899
4596.161000,29.874026,-8.147461,14.095899
4596.181000,29.874026,-8.147461,14.095899
4596.201000,29.874026,-8.147461,14.095899
4596.221000,30.598244,-7.785352,14.095899
4596.241000,30.598244,-7.785352,14.095899
4596.261000,30.598244,-7.785352,14.095899
4596.281000,30.598244,-7.785352,14.095899
4596.300000,30.598244,-7.785352,14.095899
4596.319000,30.598244,-7.785352,14.095899
4596.338000,30.598244,-7.785352,14.095899
4596.357000,30.236134,-9.595899,14.095899
4596.377000,30.236134,-9.595899,14.095899
4596.396000,30.236134,-9.595899,14.095899
4596.415000,30.236134,-9.595899,14.095899
4596.434000,30.236134,-9.595899,14.095899
4596.454000,30.236134,-9.595899,14.095899
4596.474000,30.055078,-9.414844,13.921876
4596.494000,30.055078,-9.414844,13.921876
4596.542000,30.055078,-9.414844,13.921876
4596.561000,30.055078,-9.414844,13.921876
4596.581000,30.055078,-9.414844,13.921876
4596.600000,28.425586,-9.233789,14.095899
4596.620000,28.425586,-9.233789,14.095899
4596.640000,28.425586,-9.233789,14.095899
4596.660000,28.425586,-9.233789,14.095899
4596.680000,28.425586,-9.233789,14.095899
4596.700000,28.425586,-9.233789,14.095899
4596.720000,28.425586,-9.233789,14.095899
4596.740000,27.701368,-10.682227,14.095899
4596.760000,27.701368,-10.682227,14.095899
4596.779000,27.701368,-10.682227,14.095899
4596.799000,27.701368,-10.682227,14.095899
4596.818000,27.701368,-10.682227,14.095899
4596.837000,27.701368,-10.682227,14.095899
4596.856000,28.063478,-10.320118,14.443946
4596.875000,28.063478,-10.320118,14.443946
4596.894000,28.063478,-10.320118,14.443946
4596.913000,28.063478,-10.320118,14.443946
4596.934000,28.063478,-10.320118,14.443946
4596.954000,28.063478,-10.320118,14.443946
4596.974000,28.063478,-10.320118,14.443946
4596.994000,25.166604,-11.406446,15.140039
4597.015000,25.166604,-11.406446,15.140039
4597.036000,25.166604,-11.406446,15.140039
4597.056000,25.166604,-11.406446,15.140039
4597.076000,25.166604,-11.406446,15.140039
4597.096000,25.166604,-11.406446,15.140039
4597.117000,25.890822,-11.406446,15.488087
4597.137000,25.890822,-11.406446,15.488087
4597.158000,25.890822,-11.406446,15.488087
4597.178000,25.890822,-11.406446,15.488087
4597.198000,25.890822,-11.406446,15.488087
4597.218000,25.890822,-11.406446,15.488087
4597.237000,24.623438,-11.587501,16.010156
4597.257000,24.623438,-11.587501,16.010156
4597.276000,24.623438,-11.587501,16.010156
4597.295000,24.623438,-11.587501,16.010156
4597.314000,24.623438,-11.587501,16.010156
4597.333000,24.623438,-11.587501,16.010156
4597.353000,24.623438,-11.587501,16.010156
4597.372000,25.528712,-12.130665,15.836133
4597.391000,25.528712,-12.130665,15.836133
4597.412000,25.528712,-12.130665,15.836133
4597.432000,25.528712,-12.130665,15.836133
4597.452000,25.528712,-12.130665,15.836133
4597.472000,25.528712,-12.130665,15.836133
4597.492000,25.709766,-11.949610,16.010156
4597.512000,25.709766,-11.949610,16.010156
4597.533000,25.709766,-11.949610,16.010156
4597.553000,25.709766,-11.949610,16.010156
4597.573000,25.709766,-11.949610,16.010156
4597.593000,25.709766,-11.949610,16.010156
4597.612000,23.718164,-11.044336,14.443946
4597.631000,23.718164,-11.044336,14.443946
4597.650000,23.718164,-11.044336,14.443946
4597.669000,23.718164,-11.044336,14.443946
4597.688000,23.718164,-11.044336,14.443946
4597.707000,23.718164,-11.044336,14.443946
4597.726000,23.718164,-11.044336,14.443946
4597.745000,24.623438,-13.035938,13.573829
4597.765000,24.623438,-13.035938,13.573829
4597.786000,24.623438,-13.035938,13.573829
4597.806000,24.623438,-13.035938,13.573829
4597.826000,24.623438,-13.035938,13.573829
4597.846000,24.623438,-13.035938,13.573829
4597.866000,25.890822,-12.130665,14.095899
4597.887000,25.890822,-12.130665,14.095899
4597.907000,25.890822,-12.130665,14.095899
4597.928000,25.890822,-12.130665,14.095899
4597.949000,25.890822,-12.130665,14.095899
4597.969000,25.890822,-12.130665,14.095899
4597.990000,25.890822,-12.130665,14.095899
4598.011000,25.890822,-12.130665,14.095899
4598.031000,25.890822,-12.130665,14.095899
4598.050000,25.890822,-12.130665,14.095899
4598.069000,25.890822,-12.130665,14.095899
4598.088000,25.890822,-12.130665,14.095899
4598.107000,25.890822,-12.130665,14.095899
4598.126000,24.804492,-12.854883,15.488087
4598.145000,24.804492,-12.854883,15.488087
4598.164000,24.804492,-12.854883,15.488087
4598.183000,24.804492,-12.854883,15.488087
4598.203000,24.804492,-12.854883,15.488087
4598.223000,24.804492,-12.854883,15.488087
4598.243000,23.175002,-11.587501,15.314063
4598.264000,23.175002,-11.587501,15.314063
4598.284000,23.175002,-11.587501,15.314063
4598.304000,23.175002,-11.587501,15.314063
4598.324000,23.175002,-11.587501,15.314063
4598.344000,23.175002,-11.587501,15.314063
4598.364000,23.175002,-11.587501,15.314063
4598.383000,24.080274,-12.492774,14.443946
4598.403000,24.080274,-12.492774,14.443946
4598.450000,24.080274,-12.492774,14.443946
4598.470000,24.080274,-12.492774,14.443946
4598.490000,24.080274,-12.492774,14.443946
4598.510000,22.631836,-13.216992,15.140039
4598.529000,22.631836,-13.216992,15.140039
4598.548000,22.631836,-13.216992,15.140039
4598.567000,22.631836,-13.216992,15.140039
4598.586000,22.631836,-13.216992,15.140039
4598.605000,22.631836,-13.216992,15.140039
4598.624000,21.183400,-13.579102,15.836133
4598.643000,21.183400,-13.579102,15.836133
4598.663000,21.183400,-13.579102,15.836133
4598.683000,21.183400,-13.579102,15.836133
4598.703000,21.183400,-13.579102,15.836133
4598.723000,21.183400,-13.579102,15.836133
4598.743000,21.183400,-13.579102,15.836133
4598.763000,19.372852,-12.492774,17.228322
4598.783000,19.372852,-12.492774,17.228322
4598.803000,19.372852,-12.492774,17.228322
4598.823000,19.372852,-12.492774,17.228322
4598.843000,19.372852,-12.492774,17.228322
4598.862000,19.372852,-12.492774,17.228322
4598.881000,19.372852,-13.941212,14.443946
4598.901000,19.372852,-13.941212,14.443946
4598.920000,19.372852,-13.941212,14.443946
4598.939000,19.372852,-13.941212,14.443946
4598.958000,19.372852,-13.941212,14.443946
4598.977000,19.372852,-13.941212,14.443946
4598.996000,19.372852,-13.941212,14.443946
4599.016000,19.010742,-13.579102,14.443946
4599.036000,19.010742,-13.579102,14.443946
4599.056000,19.010742,-13.579102,14.443946
4599.076000,19.010742,-13.579102,14.443946
4599.096000,19.010742,-13.579102,14.443946
4599.116000,19.010742,-13.579102,14.443946
4599.136000,19.010742,-14.303321,14.095899
4599.156000,19.010742,-14.303321,14.095899
4599.176000,19.010742,-14.303321,14.095899
4599.195000,19.010742,-14.303321,14.095899
4599.214000,19.010742,-14.303321,14.095899
4599.234000,19.010742,-14.303321,14.095899
4599.253000,19.010742,-14.303321,14.095899
4599.272000,18.105468,-16.294922,17.402344
4599.291000,18.105468,-16.294922,17.402344
4599.310000,18.105468,-16.294922,17.402344
4599.329000,18.105468,-16.294922,17.402344
4599.349000,18.105468,-16.294922,17.402344
4599.370000,18.105468,-16.294922,17.402344
4599.391000,15.389649,-15.751759,15.488087
4599.411000,15.389649,-15.751759,15.488087
4599.432000,15.389649,-15.751759,15.488087
4599.452000,15.389649,-15.751759,15.488087
4599.472000,15.389649,-15.751759,15.488087
4599.492000,15.389649,-15.751759,15.488087
4599.512000,12.673829,-16.294922,16.706252
4599.532000,12.673829,-16.294922,16.706252
4599.552000,12.673829,-16.294922,16.706252
4599.571000,12.673829,-16.294922,16.706252
4599.591000,12.673829,-16.294922,16.706252
4599.611000,12.673829,-16.294922,16.706252
